"Conc","timestamp","Bosch1","Bosch2","SGP30","Winzen1","Winzen2","Temperature","Humidity","absolute_Humidity","Bosch1_ppm","Bosch2_ppm"
0.274457,"2021-02-03 16:28:00",123.525,74.549,486,168.7,164.95,23.008,13.1885,2.71140020338975,1624.04437672855,909.68320154903
0.272202,"2021-02-03 16:29:00",123.434,74.51,484.7,166.2,162.85,23.0085,13.1875,2.71127215824337,1625.02461462266,910.396337280852
0.26814,"2021-02-03 16:29:00",123.434,74.51,484.7,166.2,162.85,23.0085,13.1875,2.71127215824337,1625.02461462266,910.396337280852
0.263852,"2021-02-03 16:30:00",123.4295,74.4775,481,163.7,159.9,23.01,13.1855,2.71109357548395,1625.15252254901,911.024021236829
0.258694,"2021-02-03 16:33:00",123.4025,74.467,471.4,156,151.7,23.0085,13.1835,2.71044978185414,1625.72285615181,911.497129629024
0.255026,"2021-02-03 16:33:00",123.4025,74.467,471.4,156,151.7,23.0085,13.1835,2.71044978185414,1625.72285615181,911.497129629024
0.252021,"2021-02-03 16:34:00",123.304,74.365,469.95,153.7,149.35,23.0075,13.1865,2.71091149168159,1626.50809351442,912.997558800649
0.249211,"2021-02-03 16:35:00",123.297,74.4355,463.5,150.8,146.35,23.005,13.186,2.71042106760019,1626.80521312031,912.039241653584
0.242257,"2021-02-03 16:37:00",123.2485,74.34,455.6,145.7,141.75,23.0085,13.1855,2.71086097004875,1627.09414970872,913.441149737922
0.238921,"2021-02-03 16:38:00",123.2005,74.3665,454.05,143.7,139.1,23.01,13.1845,2.71088796374564,1627.56861892118,912.983194348011
0.235908,"2021-02-03 16:39:00",123.125,74.286,452.5,141.3,136.9,23.01,13.183,2.71057954613817,1628.47710200859,914.479243577046
0.23344,"2021-02-03 16:40:00",123.164,74.3125,448.8,139.1,134.75,23.01,13.181,2.71016832266155,1628.27087817304,914.223063903437
0.227536,"2021-02-03 16:42:00",123.0745,74.283,444.5,134.8,130.45,23.01,13.177,2.70934587570831,1629.55894154913,915.09876918736
0.22485,"2021-02-03 16:43:00",123.1055,74.2565,443.3,132.9,128.25,23.01,13.178,2.70955148744662,1629.14927258542,915.449919842106
0.222027,"2021-02-03 16:44:00",123.004,74.1605,439.4,131.3,126.8,23.012,13.177,2.70965584318122,1630.13217616351,917.01884389354
0.219717,"2021-02-03 16:45:00",122.8365,74.1845,436.25,129.1,124.5,23.02,13.1755,2.71058742561354,1631.40583918823,916.184703906991
0.21445,"2021-02-03 16:47:00",122.8595,74.1605,428.9,125.2,120.5,23.02,13.1725,2.70997023747822,1631.45646173122,916.873818068568
0.210947,"2021-02-03 16:48:00",122.802,74.136,430.8,123.6,118.8,23.02,13.171,2.70966164341056,1632.18396662338,917.429192086002
0.207962,"2021-02-03 16:49:00",122.7245,74.0985,426.3,122,116.55,23.02,13.173,2.71007310216744,1632.78329063374,917.8718394253
0.205646,"2021-02-03 16:50:00",122.7875,74.101,424.95,120.1,114.65,23.0205,13.166,2.70871045912166,1632.77044061363,918.458333041723
0.200494,"2021-02-03 16:52:00",122.5015,74.0325,416.65,116.7,111.25,23.025,13.1725,2.71074533217267,1634.7466819789,918.675696052503
0.198218,"2021-02-03 16:53:00",122.497,74.0615,416.95,114.2,109.8,23.03,13.1725,2.71152061851842,1634.43514566387,917.828687150766
0.195895,"2021-02-03 16:54:00",122.4345,74.022,414.25,112.5,107.75,23.03,13.174,2.71182938913355,1634.93074524425,918.35320676828
0.19353,"2021-02-03 16:55:00",122.4165,73.9765,411.35,110.8,105.85,23.03,13.1725,2.71152061851842,1635.2568643819,919.264129559824
0.188775,"2021-02-03 16:57:00",122.585,74.0385,407.05,107.4,102.35,23.0275,13.1685,2.7103096807998,1634.09584894472,918.775300397731
0.186207,"2021-02-03 16:58:00",122.595,74.0145,402.65,105.9,101.3,23.022,13.166,2.70894285842297,1634.62442313773,919.811100775366
0.184418,"2021-02-03 16:59:00",122.555,74.013,398.75,104.4,99.3,23.02,13.1645,2.70832440245072,1635.31774623697,920.121843479327
0.181062,"2021-02-03 17:00:00",122.538,73.9395,396.15,103,97.45,23.02,13.1655,2.70853013182915,1635.3962010747,921.268847507486
0.177314,"2021-02-03 17:02:00",122.595,74.021,393.9,99.8,94.7,23.02,13.1625,2.70791294369384,1635.09975180585,920.17665847632
